region,month,sales_units,sub_class
0024-SOUTHEAST,2024-06-01,216542.0,CPVC FITTINGS
0024-SOUTHEAST,2024-07-01,165314.0,CPVC FITTINGS
0024-SOUTHEAST,2024-08-01,170844.0,CPVC FITTINGS
0024-SOUTHEAST,2024-09-01,208081.0,CPVC FITTINGS
0024-SOUTHEAST,2024-10-01,202629.0,CPVC FITTINGS
0024-SOUTHEAST,2024-11-01,195398.0,CPVC FITTINGS
0024-SOUTHEAST,2024-12-01,288667.0,CPVC FITTINGS
0024-SOUTHEAST,2025-01-01,201369.0,CPVC FITTINGS
0024-SOUTHEAST,2025-02-01,201686.0,CPVC FITTINGS
0024-SOUTHEAST,2025-03-01,239600.0,CPVC FITTINGS
0024-SOUTHEAST,2025-04-01,180659.0,CPVC FITTINGS
0024-SOUTHEAST,2025-05-01,173333.0,CPVC FITTINGS
0024-SOUTHEAST,2025-06-01,205989.0,CPVC FITTINGS
0024-SOUTHEAST,2025-07-01,163525.0,CPVC FITTINGS
0024-SOUTHEAST,2025-08-01,168118.0,CPVC FITTINGS
0024-SOUTHEAST,2025-09-01,215702.0,CPVC FITTINGS
0024-SOUTHEAST,2025-10-01,173844.0,CPVC FITTINGS
0024-SOUTHEAST,2025-11-01,161562.0,CPVC FITTINGS
0024-SOUTHEAST,2025-12-01,231973.0,CPVC FITTINGS
0024-SOUTHEAST,2026-01-01,217510.0,CPVC FITTINGS
0024-SOUTHEAST,2026-02-01,187358.0,CPVC FITTINGS
0024-SOUTHEAST,2026-03-01,22294.0,CPVC FITTINGS
0024-SOUTHEAST,2023-01-01,236027.0,DWV FITTINGS
0024-SOUTHEAST,2023-02-01,237389.0,DWV FITTINGS
0024-SOUTHEAST,2023-03-01,285129.0,DWV FITTINGS
0024-SOUTHEAST,2023-04-01,219050.0,DWV FITTINGS
0024-SOUTHEAST,2023-05-01,211073.0,DWV FITTINGS
0024-SOUTHEAST,2023-06-01,253740.0,DWV FITTINGS
0024-SOUTHEAST,2023-07-01,210560.0,DWV FITTINGS
0024-SOUTHEAST,2023-08-01,203204.0,DWV FITTINGS
0024-SOUTHEAST,2023-09-01,275688.0,DWV FITTINGS
0024-SOUTHEAST,2023-10-01,212353.0,DWV FITTINGS
0024-SOUTHEAST,2023-11-01,219237.0,DWV FITTINGS
0024-SOUTHEAST,2023-12-01,258402.0,DWV FITTINGS
0024-SOUTHEAST,2024-01-01,236431.0,DWV FITTINGS
0024-SOUTHEAST,2024-02-01,242102.0,DWV FITTINGS
0024-SOUTHEAST,2024-03-01,298394.0,DWV FITTINGS
0024-SOUTHEAST,2024-04-01,228375.0,DWV FITTINGS
0024-SOUTHEAST,2024-05-01,218828.0,DWV FITTINGS
0024-SOUTHEAST,2024-06-01,265556.0,DWV FITTINGS
0024-SOUTHEAST,2024-07-01,209630.0,DWV FITTINGS
0024-SOUTHEAST,2024-08-01,216336.0,DWV FITTINGS
0024-SOUTHEAST,2024-09-01,234271.0,DWV FITTINGS
0024-SOUTHEAST,2024-10-01,233015.0,DWV FITTINGS
0024-SOUTHEAST,2024-11-01,219241.0,DWV FITTINGS
0024-SOUTHEAST,2024-12-01,322084.0,DWV FITTINGS
0024-SOUTHEAST,2025-01-01,250976.0,DWV FITTINGS
0024-SOUTHEAST,2025-02-01,258569.0,DWV FITTINGS
0024-SOUTHEAST,2025-03-01,313553.0,DWV FITTINGS
0024-SOUTHEAST,2025-04-01,238018.0,DWV FITTINGS
0024-SOUTHEAST,2025-05-01,231690.0,DWV FITTINGS
0024-SOUTHEAST,2025-06-01,275339.0,DWV FITTINGS
0024-SOUTHEAST,2025-07-01,223534.0,DWV FITTINGS
0024-SOUTHEAST,2025-08-01,223571.0,DWV FITTINGS
0024-SOUTHEAST,2025-09-01,282532.0,DWV FITTINGS
0024-SOUTHEAST,2025-10-01,215986.0,DWV FITTINGS
0024-SOUTHEAST,2025-11-01,202858.0,DWV FITTINGS
0024-SOUTHEAST,2025-12-01,270895.0,DWV FITTINGS
0024-SOUTHEAST,2026-01-01,235181.0,DWV FITTINGS
0024-SOUTHEAST,2026-02-01,244312.0,DWV FITTINGS
0024-SOUTHEAST,2026-03-01,28812.0,DWV FITTINGS
0024-SOUTHEAST,2023-01-01,36426.0,DWV PIPE
0024-SOUTHEAST,2023-02-01,36098.0,DWV PIPE
0024-SOUTHEAST,2023-03-01,45525.0,DWV PIPE
0024-SOUTHEAST,2023-04-01,34539.0,DWV PIPE
0024-SOUTHEAST,2023-05-01,31907.0,DWV PIPE
0024-SOUTHEAST,2023-06-01,38742.0,DWV PIPE
0024-SOUTHEAST,2023-07-01,30804.0,DWV PIPE
0024-SOUTHEAST,2023-08-01,30051.0,DWV PIPE
0024-SOUTHEAST,2023-09-01,40108.0,DWV PIPE
0024-SOUTHEAST,2023-10-01,29868.0,DWV PIPE
0024-SOUTHEAST,2023-11-01,30244.5,DWV PIPE
0024-SOUTHEAST,2023-12-01,35898.0,DWV PIPE
0024-SOUTHEAST,2024-01-01,33050.5,DWV PIPE
0024-SOUTHEAST,2024-02-01,34853.0,DWV PIPE
0024-SOUTHEAST,2024-03-01,44218.0,DWV PIPE
0024-SOUTHEAST,2024-04-01,33895.0,DWV PIPE
0024-SOUTHEAST,2024-05-01,32756.0,DWV PIPE
0024-SOUTHEAST,2024-06-01,38067.0,DWV PIPE
0024-SOUTHEAST,2024-07-01,30759.0,DWV PIPE
0024-SOUTHEAST,2024-08-01,32194.0,DWV PIPE
0024-SOUTHEAST,2024-09-01,34897.0,DWV PIPE
0024-SOUTHEAST,2024-10-01,33026.0,DWV PIPE
0024-SOUTHEAST,2024-11-01,29803.0,DWV PIPE
0024-SOUTHEAST,2024-12-01,44536.0,DWV PIPE
0024-SOUTHEAST,2025-01-01,35719.0,DWV PIPE
0024-SOUTHEAST,2025-02-01,39207.0,DWV PIPE
0024-SOUTHEAST,2025-03-01,49673.0,DWV PIPE
0024-SOUTHEAST,2025-04-01,36658.0,DWV PIPE
0024-SOUTHEAST,2025-05-01,36721.5,DWV PIPE
0024-SOUTHEAST,2025-06-01,42031.0,DWV PIPE
0024-SOUTHEAST,2025-07-01,32830.0,DWV PIPE
0024-SOUTHEAST,2025-08-01,34601.0,DWV PIPE
0024-SOUTHEAST,2025-09-01,42262.0,DWV PIPE
0024-SOUTHEAST,2025-10-01,31955.0,DWV PIPE
0024-SOUTHEAST,2025-11-01,30395.0,DWV PIPE
0024-SOUTHEAST,2025-12-01,39786.0,DWV PIPE
0024-SOUTHEAST,2026-01-01,35426.0,DWV PIPE
0024-SOUTHEAST,2026-02-01,38508.0,DWV PIPE
0024-SOUTHEAST,2026-03-01,4508.0,DWV PIPE
0024-SOUTHEAST,2023-01-01,528.0,SEWER PIPE
0024-SOUTHEAST,2023-02-01,414.0,SEWER PIPE
0024-SOUTHEAST,2023-03-01,618.0,SEWER PIPE
0024-SOUTHEAST,2023-04-01,392.0,SEWER PIPE
0024-SOUTHEAST,2023-05-01,407.0,SEWER PIPE
0024-SOUTHEAST,2023-06-01,398.0,SEWER PIPE
0024-SOUTHEAST,2023-07-01,359.0,SEWER PIPE
0024-SOUTHEAST,2023-08-01,517.0,SEWER PIPE
0024-SOUTHEAST,2023-09-01,564.0,SEWER PIPE
0024-SOUTHEAST,2023-10-01,257.0,SEWER PIPE
0024-SOUTHEAST,2023-11-01,213.0,SEWER PIPE
0024-SOUTHEAST,2023-12-01,362.0,SEWER PIPE
0024-SOUTHEAST,2024-01-01,348.0,SEWER PIPE
0024-SOUTHEAST,2024-02-01,483.0,SEWER PIPE
0024-SOUTHEAST,2024-03-01,673.0,SEWER PIPE
0024-SOUTHEAST,2024-04-01,359.0,SEWER PIPE
0024-SOUTHEAST,2024-05-01,307.0,SEWER PIPE
0024-SOUTHEAST,2024-06-01,289.0,SEWER PIPE
0024-SOUTHEAST,2024-07-01,404.0,SEWER PIPE
0024-SOUTHEAST,2024-08-01,328.0,SEWER PIPE
0024-SOUTHEAST,2024-09-01,365.0,SEWER PIPE
0024-SOUTHEAST,2024-10-01,306.0,SEWER PIPE
0024-SOUTHEAST,2024-11-01,234.0,SEWER PIPE
0024-SOUTHEAST,2024-12-01,320.0,SEWER PIPE
0024-SOUTHEAST,2025-01-01,325.0,SEWER PIPE
0024-SOUTHEAST,2025-02-01,492.0,SEWER PIPE
0024-SOUTHEAST,2025-03-01,566.0,SEWER PIPE
0024-SOUTHEAST,2025-04-01,305.0,SEWER PIPE
0024-SOUTHEAST,2025-05-01,332.0,SEWER PIPE
0024-SOUTHEAST,2025-06-01,416.0,SEWER PIPE
0024-SOUTHEAST,2025-07-01,482.0,SEWER PIPE
0024-SOUTHEAST,2025-08-01,501.0,SEWER PIPE
0024-SOUTHEAST,2025-09-01,405.0,SEWER PIPE
0024-SOUTHEAST,2025-10-01,295.0,SEWER PIPE
0024-SOUTHEAST,2025-11-01,381.0,SEWER PIPE
0024-SOUTHEAST,2025-12-01,476.0,SEWER PIPE
0024-SOUTHEAST,2026-01-01,527.0,SEWER PIPE
0024-SOUTHEAST,2026-02-01,365.0,SEWER PIPE
0024-SOUTHEAST,2026-03-01,19.0,SEWER PIPE
0024-SOUTHEAST,2023-01-01,23117.0,DWV PRECUTS
0024-SOUTHEAST,2023-02-01,24671.0,DWV PRECUTS
0024-SOUTHEAST,2023-03-01,30336.0,DWV PRECUTS
0024-SOUTHEAST,2023-04-01,23701.0,DWV PRECUTS
0024-SOUTHEAST,2023-05-01,22651.0,DWV PRECUTS
0024-SOUTHEAST,2023-06-01,28896.0,DWV PRECUTS
0024-SOUTHEAST,2023-07-01,22330.0,DWV PRECUTS
0024-SOUTHEAST,2023-08-01,21416.0,DWV PRECUTS
0024-SOUTHEAST,2023-09-01,28060.0,DWV PRECUTS
0024-SOUTHEAST,2023-10-01,21365.0,DWV PRECUTS
0024-SOUTHEAST,2023-11-01,21038.0,DWV PRECUTS
0024-SOUTHEAST,2023-12-01,25671.0,DWV PRECUTS
0024-SOUTHEAST,2024-01-01,23225.0,DWV PRECUTS
0024-SOUTHEAST,2024-02-01,24625.0,DWV PRECUTS
0024-SOUTHEAST,2024-03-01,30971.0,DWV PRECUTS
0024-SOUTHEAST,2024-04-01,24525.0,DWV PRECUTS
0024-SOUTHEAST,2024-05-01,23809.0,DWV PRECUTS
0024-SOUTHEAST,2024-06-01,28570.0,DWV PRECUTS
0024-SOUTHEAST,2024-07-01,22470.0,DWV PRECUTS
0024-SOUTHEAST,2024-08-01,22194.0,DWV PRECUTS
0024-SOUTHEAST,2024-09-01,27023.0,DWV PRECUTS
0024-SOUTHEAST,2024-10-01,24920.0,DWV PRECUTS
0024-SOUTHEAST,2024-11-01,22883.0,DWV PRECUTS
0024-SOUTHEAST,2024-12-01,32755.0,DWV PRECUTS
0024-SOUTHEAST,2025-01-01,25362.0,DWV PRECUTS
0024-SOUTHEAST,2025-02-01,26109.0,DWV PRECUTS
0024-SOUTHEAST,2025-03-01,32393.0,DWV PRECUTS
0024-SOUTHEAST,2025-04-01,24195.0,DWV PRECUTS
0024-SOUTHEAST,2025-05-01,23737.0,DWV PRECUTS
0024-SOUTHEAST,2025-06-01,28481.0,DWV PRECUTS
0024-SOUTHEAST,2025-07-01,22131.0,DWV PRECUTS
0024-SOUTHEAST,2025-08-01,21584.0,DWV PRECUTS
0024-SOUTHEAST,2025-09-01,27050.0,DWV PRECUTS
0024-SOUTHEAST,2025-10-01,20873.0,DWV PRECUTS
0024-SOUTHEAST,2025-11-01,19109.0,DWV PRECUTS
0024-SOUTHEAST,2025-12-01,24967.0,DWV PRECUTS
0024-SOUTHEAST,2026-01-01,22419.0,DWV PRECUTS
0024-SOUTHEAST,2026-02-01,23980.0,DWV PRECUTS
0024-SOUTHEAST,2026-03-01,2915.0,DWV PRECUTS
0024-SOUTHEAST,2023-01-01,24202.0,PVC PRECUTS
0024-SOUTHEAST,2023-02-01,28960.0,PVC PRECUTS
0024-SOUTHEAST,2023-03-01,36969.0,PVC PRECUTS
0024-SOUTHEAST,2023-04-01,27486.0,PVC PRECUTS
0024-SOUTHEAST,2023-05-01,24467.0,PVC PRECUTS
0024-SOUTHEAST,2023-06-01,31399.0,PVC PRECUTS
0024-SOUTHEAST,2023-07-01,24969.0,PVC PRECUTS
0024-SOUTHEAST,2023-08-01,22590.0,PVC PRECUTS
0024-SOUTHEAST,2023-09-01,29093.0,PVC PRECUTS
0024-SOUTHEAST,2023-10-01,20448.0,PVC PRECUTS
0024-SOUTHEAST,2023-11-01,19054.0,PVC PRECUTS
0024-SOUTHEAST,2023-12-01,23239.0,PVC PRECUTS
0024-SOUTHEAST,2024-01-01,21372.0,PVC PRECUTS
0024-SOUTHEAST,2024-02-01,24182.0,PVC PRECUTS
0024-SOUTHEAST,2024-03-01,34514.0,PVC PRECUTS
0024-SOUTHEAST,2024-04-01,30903.0,PVC PRECUTS
0024-SOUTHEAST,2024-05-01,30514.0,PVC PRECUTS
0024-SOUTHEAST,2024-06-01,30237.0,PVC PRECUTS
0024-SOUTHEAST,2024-07-01,23264.0,PVC PRECUTS
0024-SOUTHEAST,2024-08-01,22471.0,PVC PRECUTS
0024-SOUTHEAST,2024-09-01,31020.0,PVC PRECUTS
0024-SOUTHEAST,2024-10-01,24393.0,PVC PRECUTS
0024-SOUTHEAST,2024-11-01,20971.0,PVC PRECUTS
0024-SOUTHEAST,2024-12-01,32207.0,PVC PRECUTS
0024-SOUTHEAST,2025-01-01,25692.0,PVC PRECUTS
0024-SOUTHEAST,2025-02-01,27500.0,PVC PRECUTS
0024-SOUTHEAST,2025-03-01,40728.0,PVC PRECUTS
0024-SOUTHEAST,2025-04-01,28645.0,PVC PRECUTS
